extract	4009
extract"	100
extract")	3
extract"=>yeast	1
extract'	5
extract's	1
extract(half	1
extract(sugar	1
extract(two	1
extract)	60
extract)-	1
extract)1/4	1
extract);	1
extract)like	1
extract*	1
extract+cinnamon+frozen	1
extract-	4
extract--also	1
extract--changed	4
extract--gross	1
extract--in	1
extract--it	2
extract--which	1
extract--yum	1
extract-based	7
extract-i'm	1
extract-like	1
extract/flavor	1
extract/whole	1
extract1	5
extract15	1
extract2	2
extract2/3c	1
extract5	1
extract;	11
extractagave	1
extractall	1
extractan	1
extractascorbic	1
extractbake	1
extractblackberry	1
extractcaffeineglucuronolactoneginger	1
extractcitric	1
extractcompare	1
extractconfectioners'	1
extractd	4
extracted	204
extracted)	6
extracted;	1
extractflavoringbeta	1
extractfresh	1
extractgreen	1
extracthimalayan	1
extracthuperzine-a5-htpgrape	1
extracti'm	14
extracting	46
extracting'	1
extraction	126
extraction"	2
extraction)	1
extractionpomace	1
extractions	18
extractish	1
extractive	21
extractives	35
extractives"i	1
extractives(there	1
extractives*	1
extractmaltodextrin	2
extractmix	3
extractmolasses	2
extractnatural	3
extractno	1
extractnow	1
extractnutrition	1
extracto	1
extracton	1
extractor	2
extractother	2
extractpreparation	2
extractproprietary	2
extractrajah	1
extractresveratrol	1
extracts	426
extracts"	3
extracts")	1
extracts)	8
extracts-	1
extracts/flavors	1
extracts;	2
extractsteviaother	1
extractsweetleaf	1
extracttocopherolsnatural	1
extractves	1
extracty	1
extract�	1
extradinary	1
extrahot	1
extralegal	1
extramilk	2
extraneious	1
extraneous	30
extranious	1
extraordinaire	5
extraordinarily	92
extraordinarily-high	1
extraordinary	234
extraordinary;	2
extraordinatry	1
extrapacks	1
extrapolate	2
extrapolated	1
extras	321
extras(more	1
extras)	4
extras--about	1
extras--like	1
extrasolar	1
extrathese	2
extration	2
extratreat	1
extravagance	10
extravagance;	1
extravagances	1
extravagant	36
extravagantly	1
extravaganza	16
extravaganzo	1
extravagent	6
extravances	1
extravanilla	1
extravecchio	2
extravergine	1
extravgonzo	1
extrawater	1
extraxt	1
extreact	3
extream	1
extreame	1
extreamly	9
extreem	1
extreemely	2
extreemly	12
extrem	4
extreme	963
extreme)	1
extreme-chocolate	1
extreme;	5
extremelly	6
extremely	7543
extremely(	1
extremely-gf-product-leery	1
extremely-soft	1
extremelydifficult	1
extremelydry	1
extremelyl	2
extrememly	17
extrememy	2
extremeoly	1
extremes	47
extremes)	1
extremes)added	1
extremey	1
extremism	2
extremities	2
extremities(limbs(fingers	1
extremities)	1
extremley	3
extremly	46
extrenely	1
extricate	5
extricated	2
extricating	1
extrinsic	1
extrmely	1
extroadinaire	1
extroadinarily	1
extroadinary	2
extrodinary	4
extrovert	1
extrude	1
extruded	40
extruded-looking	1
extruder	4
extruding	3
extrusion	7
extrusion(cooking)	1
extrusions	2
extry	1
exture	1
exuberance	2
exuberant	17
exuberantly	2
exudate	2
exude	6
exuded	1
exudes	18
exuding	4
exuse	1
exxagerate)	1
exxcellent	6
exxcept	1
exxcited	1
exxercises	25
exxited	1
exxon	5
exxtremely	1
exxxtra	2
exzema	6
ey	2
eyars	1
eye	1630
eye"	2
eye's	4
eye)	11
eye-appeal	2
eye-appealing	2
eye-ball	1
eye-balled	1
eye-balling	9
eye-bright	1
eye-bumps	1
eye-candy	1
eye-catcher	1
eye-catching	14
eye-contact	1
eye-crossingly	1
eye-doctor	2
eye-dropers	1
eye-dropper	1
eye-grabbing	1
eye-level	1
eye-opener	45
eye-opener;	2
eye-opening	25
eye-piercing	1
eye-pleasing	2
eye-popping	6
eye-searing	1
eye-sized	1
eye-tearing	2
eye-to-eye	1
eye-watering	7
eye-wateringly	4
eye-wincing	1
eye/palate	1
eye;	1
eye]peace	1
eyeball	33
eyeballing	11
eyeballs	111
eyeballs--this	1
eyebright	3
eyebrow	21
eyebrows	29
eyebrowschakra	2
eyed	53
eyed"	1
eyedrop-like	1
eyedropper	7
eyees	1
eyeful	1
eyeglasses	3
eyei	1
eyeing	21
eyelash	13
eyelashes	6
eyelid	6
eyelid"	10
eyelids	28
eyelids)	1
eyelids-this	4
eyeliner	5
eyes	2215
eyes"	3
eyes'	3
eyes(i	1
eyes)	8
eyes)--less	1
eyes)and	1
eyes**	1
eyes*good	1
eyes-	4
eyes--and	1
eyes--it	1
eyes-are	1
eyes/heart	1
eyes/teeth/gums	1
eyes;	7
eyeshadows	3
eyesight	26
eyesim	1
eyesore	1
eyewash	1
eyewear	7
eying	18
eyrithrotol	1
eys	1
ez	76
ez-cup	30
ez-cup)	1
ez-cups	5
ez-sweet	6
ez-sweets	3
ez-sweetz	51
ez-sweetz)	2
ezcema	7
ezee	2
ezekeal	2
ezekial	10
ezekiel	83
ezekiel"	1
ezekiel's	3
ezekiel--	1
ezekiel;	1
ezema	1
ezmesi	1
ezra	1
ezsweet	3
ezsweetz	6
f	442
f&aacute;ciles	1
f&aacute;cilmente	1
f&b	1
f&e	2
f&m	1
f&m's	2
f&m)	1
f&n	2
f&ouml;rv�ning	1
f&s	3
f&uuml;r	2
f&v	2
f&w	2
f'd	1
f'ing	8
f'n	2
f'return	1
f)	32
f)-	1
f)8	1
f)combine	1
f**	1
f***	5
f****	18
f***ts	1
f**cy	1
f**ds	3
f**st	1
f*lgers	1
f-	13
f---	1
f--are	1
f-32600"	1
f-factor	6
f-i-l	1
f-i-l-l-i-n-g	2
f-i-n-g-e-r-s	1
f-i-s-h-y	1
f-ing	1
f-l	5
f-pack	8
f-r-e-s-h	1
f-star	4
f-t	1
f-u	4
f-word	1
f/	1
f/b	1
f/maxwell	1
f/s	1
f/the	14
f/u	1
f0r	1
f1	1
f2	2
f6	1
f60)	1
f7	1
f9	2
f;	2
f@#$in	1
f@#%*	1
fa	10
fa&w	1
fa)	1
faa	3
faaaaaaavorite	1
faaaaaantastic	1
faaaaaar	1
faaaaantasticccccccc	1
faaaaar	1
faaaar	1
faaaast	1
faaabulous	1
faaavorite	1
faan	1
faar	1
faast	2
faavorite	1
fab	96
fab)	1
fab-u-lo-so	1
fab-u-lous	1
fabada	2
fabbri	3
fabbri's	1
faber)	1
faberge'	1
faberware	1
fabian	2
fabled	5
fabo	1
faboo	3
faborite	1
faboulis	1
faboulous	3
fabric	107
fabric-bag	1
fabric-cotton	3
fabric-type	2
fabric/rope	2
fabricate	4
fabricated	5
fabrications	1
fabrics	15
fabricwitch	1
fabrique	4
fabulaously	1
fabulos	1
fabulosa	5
fabulosas	1
fabulosity	2
fabuloso	2
fabulous	2707
fabulous)	3
fabulous-	3
fabulous--a	1
fabulous--i	1
fabulous--including	1
fabulous-smelling	1
fabulous-tasting	7
fabulous;	7
fabulously	63
fabulously)	1
fabulousness	5
fabuluos	1
fabutastic	1
facaaits	1
facade	1
faccocia	1
face	3221
face"	21
face'	10
face'll	1
face)	30
face--i	1
face--never	1
face--when	1
face--which	1
face-down	1
face-joy	1
face-lift	1
face-meltingly	2
face-plant	2
face-puckeringly	1
face-scrunchers	1
face-scrunching	1
face-stuffing	1
face-to-bag	1
face-to-chest	1
face-wash	1
face-y'	1
face/body	3
face/fur	1
face/hands	2
face/hands/clothes	1
face/muzzle)	3
face/neck	4
face;	3
facebook	213
facebook's	1
facebook---i	1
facecream	2
faced	118
facedwith	1
facekind	3
facelift	1
facemask	1
faceplate	1
facer	1
faces	225
faces)	2
faces)i'm	1
faces-	1
facestrup	1
facet	12
facetious	3
facets	5
facewash	3
facial	257
facially	1
facials	2
facil	3
facilitate	33
facilitated	4
facilitates	14
facilitating	7
facilitie's	1
facilities	141
facilities)	1
facilitor	1
facility	575
facility"	3
facility")	4
facility)	12
facility--really	1
facility/equipment	2
facility;	2
facilityit's	1
facillity	1
facilmente	1
facilty	1
facimilies	1
facinated	1
facinating	1
facing	96
facings	1
facncy	1
facon	3
facorite	1
facory	1
facprural	1
facsimile	21
facsimle	1
fact	15867
fact"	6
fact"don't	1
fact)	20
fact)4	1
fact-	2
fact--is	1
fact--they	1
fact--this	1
fact/ingredients	1
fact;	2
facter	2
factility	1
faction	4
factions	1
facto	1
factoid	6
factoids	1
factor	1607
factor"	40
factor'	4
factor's	11
factor)	21
factor)-usually	1
factor-	2
factor--but	1
factor--i	1
factor-1	1
factor;	8
factor[	1
factoralthough	1
factored	46
factored)	1
factories	40
factoring	55
factors	279
factors)	2
factors;	2
factorsmorning	1
factorthis	1
factory	791
factory"	5
factory's	4
factory)	207
factory--	1
factory--and	1
factory--because	1
factory--yum	1
factory-bottled	1
factory-farmed	3
factory-fresh	2
factory-injected	1
factory-made	6
factory-made-bread	1
factory-pressed	1
factory-processed	1
factory-produced	2
factory-sealed	3
factory/producer	8
factory/shop	1
factory;	1
factoryfloors	1
factorys	1
facts	1025
facts"	39
facts")	1
facts'	2
facts(1/30/2012)calories	7
facts(note	1
facts(one	1
facts)	17
facts)-this	1
facts**amount	1
facts-	1
facts---------------servings	1
facts--serving	1
facts1	1
facts32oz	1
facts;	1
factscal	1
factscalories	1
factseach	1
factsmy	2
factsnutrition	1
factsserving	32
factsservings	2
facts|	1
factthat	3
factual	14
factual)	1
factual/medical	1
factually	4
faculity	1
facultative	1
faculties	6
faculty	13
facundo	1
fad	129
fad"	1
faddish	2
faddists	2
faddle	5
fade	136
fadeaway	1
faded	129
faded)	1
faded/pale	1
fadeing	1
fades	116
fading	56
fads	21
faecieum	2
faecium	69
faecium)	5
faeire's	1
faella	3
faella)	1
faen	1
faerie	8
faerie's	36
faeries	3
faeriesfinest	1
faery	3
faff	1
fage	29
fage)	1
fageolet	1
fageolets	8
faggiole	1
fagin	1
fagioli	9
fago	2
fagoili	2
fagor	12
fahari	1
fahkur	1
fahrenheidt	1
fahrenheit	39
fahrenheit)	3
faidra	2
faijitas	1
fail	575
fail"	1
fail)	2
fail-	1
fail-proof	1
fail-safe	2
faile	1
failed	742
failed"	1
failed)	4
failed--i	1
failed/separated	1
failed;	2
failier	1
failing	114
failing)	2
failings	3
faillace	10
failproof	1
failproof)	1
fails	356
fails'	1
fails--there	1
failsafe	7
failthey	1
failure	630
failure"	4
failure)	11
failure)the	1
failure*********************************these	1
failure---basically	1
failure-kidney	1
failure/insufficiency	1
failures	51
faily	2
faint	759
faint)	4
faint)one	6
faint-hearted	17
faint-of-heart	7
faint;	1
fainted	11
fainter	6
faintest	26
fainthearted;	1
fainting	17
faintly	118
faintly-lime	1
faintly-you	7
faints	1
fair	4487
fair)	18
fair-	11
fair-market	1
fair-priced	1
fair-sized	2
fair-skinned	1
fair-to-middlin'	1
fair-to-middling	1
fair-trade	82
fair-trade/green	1
fair-traded	8
fair/carnival	1
fair/good	2
fair;	3
fairacre	5
fairbanks	11
fairborn	1
fairchild	1
faire	1
faire"	1
faired	1
faireness	1
fairer	6
faires	2
fairest	5
fairfax	2
fairfield	10
fairground	2
fairhaven	1
fairie's	4
fairies	14
fairies)and	1
fairies)what	1
fairley	1
fairly	4798
fairly-exclusively	1
fairly-new	1
fairly-nice	1
fairly-priced	3
fairly-pungent	1
fairly-strong	3
fairly-traded	2
fairly-well	1
fairly;	1
fairlyshort	1
fairmarinade	1
fairmont	9
fairmont's	1
fairmontstore	1
fairness	235
fairs	29
fairs"	2
fairtrade	18
fairview	3
fairway	29
fairy	38
fairy-tale	1
fairyland	1
fairytale	3
fais	1
faith	208
faithful	102
faithful"	2
faithfully	44
faithfulness	3
faithfuls	3
faithly	1
faiths	1
faivort	1
fajita	77
fajita's;	1
fajita-ish	1
fajita/taco	1
fajitas	115
fajitas"	1
fajitas)	1
fajitas*1	1
fajitas;	2
fajole	1
fake	2052
fake"	1
fake)	8
fake-"healthy"	1
fake--like	1
fake--that	1
fake-apple	3
fake-bacon	3
fake-berry	1
fake-breakfast	1
fake-butter	1
fake-carb	1
fake-cheese	1
fake-chicken	1
fake-chocolate	2
fake-creamy	1
fake-feet	7
fake-flavor	1
fake-flavoring	2
fake-fruit	2
fake-fruit-sweet	1
fake-green-apple	1
fake-honey	1
fake-hype	1
fake-ingredient	4
fake-ish	1
fake-maple	1
fake-o	2
fake-peach	1
fake-sugar	3
fake-sweet	5
fake-sweet-melted-down-candy	1
fake-tasting	17
fake-vanilla	5
fake-y	2
fake/artificial	1
fake/chemical	1
fake/chemically	1
fake/preservative-ridden	1
faked	3
fakedoes	2
fakegrape	2
fakelime	14
fakely	5
fakelymon	2
fakenabisco	1
fakeness	6
faker	9
fakers	2
fakery	1
fakes	13
fakescented	3
fakesensoryindustialscentingagents	1
fakest	1
fakey	26
fakin'	1
faking	6
fal	1
fal-w	1
falafal	1
falafel	118
falafel's	1
falafels	13
falafil	2
falce	2
falcoln	1
falcom	1
falcon	50
falconi	1
falcons	4
faleev	1
faleevs	1
falefel	1
falen	1
falernum	3
falfel	1
falily's	1
falim	3
faliure	1
falklands	1
falksalt	3
fall	3239
fall"	1
fall's	5
fall)	5
fall-apart	2
fall-apart-in-your-hand	1
fall-back	5
fall-back)	1
fall-like	1
fall-out	5
fall-themed	2
fall-winter	2
fall-winter-spring	1
fall/cold	1
fall/fold	1
fall/holiday	2
fall/holidays	1
fall/thanksgiving	1
fall/winter	38
fall/winter's	1
fall;	3
fallacies	4
fallacy	6
falland	1
fallback	5
fallen	351
fallernum	1
fallharvest	1
fallible	1
falling	726
falling)	1
falling-apart	1
falling-off-the-bone	2
falling-out	1
falling/oozing	1
falling/rubbing	1
fallingoff	1
fallls	1
fallon	12
fallon's	2
fallonflorida	1
fallot	19
fallout	5
fallow	3
fallowed	1
falls	739
falls"	2
falls)	1
falls-short	1
fallsbrand	1
fallsview	1
falnurum	2
falors	2
false	617
false)-can	1
false-the	1
false-toothed	6
false/missed	1
false;	1
falsehood	2
falsely	82
falsest	1
falsey	1
falsification	1
falsified	1
falsly	1
falst	1
falt	1
falter	3
faltered	7
faltering	5
falty	1
falutin	2
falvor	27
falvor-wise	1
falvored	3
falvorful	4
falvoring	2
falvors	10
falvour	2
falvoured	1
fam	10
fam&iacute;lia	3
fama	1
famd	1
fame	71
fame"	1
fame)a	11
famed	17
fameous	1
famer	1
famers	1
fames	1
famiar	1
famiglia	2
famiglia)	1
famiily	1
famil	1
famila	1
familair	2
familar	25
familay	1
familey	2
familglia	1
familia	71
familia's	2
familial	11
familiar	1494
familiar"	1
familiar)	3
familiarity	17
familiarity;	1
familiarize	15
familiarized	4
familiarseaweedy	1
familiary	1
familias	1
families	405
families'	2
families)	8
families--by	1
familiescamping	1
familiy	4
familiy's	1
familly	4
familu	1
familure	1
family	19005
family"	9
family'/sand	3
family's	506
family's)	2
family(2)	1
family(4	1
family(7	5
family(avid	1
family(hodshon}	1
family(hot	1
family(if	1
family(they	1
family)	81
family)*in	1
family)are	1
family-	5
family---	5
family--and	1
family--ask	1
family--especially	1
family--i	1
family--kids	1
family--setting	1
family-but	1
family-favorite	1
family-found	1
family-friendly	1
family-gluten	1
family-not	1
family-operated	2
family-owned	24
family-pleasing	1
family-run	3
family-size	7
family-sized	7
family-sizes	1
family/business	1
family/entertain	1
family/friend	2
family/friends	19
family/guests	1
family/kid	1
family/pets)	1
family;	20
familyfor	1
familyi	2
familylikes	2
familyowned	1
familyroast	2
familys	7
familys)-	1
familys/all	1
familysincerelypaul	1
familyskid	1
familyto	1
familyusing	1
familywould	1
familywrigleys	1
famine	12
famished	27
famished;	2
famiy	6
famlies	1
famlilies	1
famly	5
fammy	1
famnily	4
famosa	2
famoulsy)	2
famous	765
famous"	2
famous)	1
famous-amos	1
famous/store/specialty	1
famouse	1
famously	8
fan	12145
fan"	2
fan'	8
fan's	4
fan(allergic)	1
fan)	71
fan-	4
fan--	1
fan--and	2
fan--but	9
fan--he	1
fan--i	3
fan--just	1
fan--there	1
fan--to	1
fan-expletive-tastic--so	1
fan-f'in-tastic	1
fan-fanatic	1
fan-freakin-tastic	3
fan-shaped	1
fan-tas-tic	4
fan/buyer	1
fan/critic	1
fan/customer	1
fan/drinker	2
fan/heater	1
fan/user	2
fan;	10
fanand	1
fanantic	1
fanantic;	1
fanantics	1
fanastic	3
fanatastic	2
fanatatic	1
fanatic	451
fanatic's	1
fanatic)	3
fanatical	20
fanatically	1
fanaticism	1
fanatics	68
fanatics"	1
fanatics'	11
fanatics)	1
fanatstic	2
fanboi	1
fanboy	4
fancher	1
fancied	3
fancied-up	1
fancier	98
fancier)	1
fanciers	2
fancies	10
fancies)	1
fanciest	8
fancified	1
fanciful	15
fancifull	2
fancifully-shaped	1
fancily	1
fancisco	2
fanconi	16
fanconi's	1
fancy	2837
fancy"	1
fancy)	3
fancy)devour	1
fancy-ass	1
fancy-flavored	1
fancy-grades	1
fancy-packaged	1
fancy-pants	3
fancy-schmancy	3
fancy-schmanzy	1
fancy-shaped	1
fancy/expensive	1
fancy/flavored	1
fancy/minced	1
fancy;	1
fancyfeast	4
fancyfeast-addicted	1
fancying	1
fancyish	1
fand	1
fandabulous	1
fandango)	1
fandom	3
faneuil	1
fanfare	11
fanfare"	1
fanfreakintastic	8
fang	6
fanger	1
fangirl	1
fangled	5
fangs	13
fankeep'em	1
fankfurt	1
fanm	1
fanned	5
fannie	7
fanning	7
fannings	35
fanny	21
fanp	1
fans	1165
fans"	2
fans)	4
fans)"	1
fans-	1
fans-yes	1
fans;	3
fanstastic	2
fant	1
fant&aacute;stico	1
fanta	48
fantabulous	11
fantabulous)	1
fantacies	1
fantanstic	1
fantantic	1
fantasatic	1
fantasia	2
fantasic	12
fantasicake	4
fantasicakes	23
fantasically	1
fantasies	15
fantasitic	1
fantasized	2
fantasizing	4
fantasma	2
fantasmagorical	1
fantastaglorious	1
fantastc	1
fantastic	7825
fantastic"	3
fantastic(for	1
fantastic)	10
fantastic)the	1
fantastic-	11
fantastic--	1
fantastic---much	1
fantastic--all	2
fantastic--and	2
fantastic--i	1
fantastic--it	1
fantastic--it's	1
fantastic--made	1
fantastic--no	1
fantastic--probably	1
fantastic--seriously	1
fantastic--sweet	1
fantastic--tastes	1
fantastic--there's	6
fantastic--they	1
fantastic--unlike	8
fantastic-osity	1
fantastic-paired	1
fantastic-quality	1
fantastic;	13
fantastic_	1
fantastica	1
fantasticake	3
fantastical	3
fantastically	109
fantastically)	1
fantastically-addictive	1
fantasticand	1
fantastice	1
fantasticfor	1
fantasticit's	1
fantastick	1
fantasticker	1
fantasticly	40
fantastico	4
fantastics	1
fantasticservice	1
fantastictastes	2
fantastictry	7
fantastitic	1
fantasty	1
fantasy	47
fantatic	5
fanteas	1
fantes	2
fanticising	1
fantistic	3
fantstic	2
fantubulous	1
fanucci	1
fanwent	1
fao/who's	7
faorite	3
faovorite	1
faq	38
faq's	6
faqs	15
far	27893
far"	7
far&excellent	1
far)	179
far)are	1
far)i've	1
far)leaking	1
far)like	1
far)making	2
far)update	1
far-	14
far--	1
far--are	2
far--bright	1
far--greenies	1
far--just	1
far--smells	2
far-and-away	1
far-away	2
far-distant	1
far-eastern	3
far-fetched	4
far-off	7
far-reaching	1
far-superior	1
far-too-frequent	4
far0g	1
far1	1
far;	10
far;)	2
far]	2
faraldo	1
farand	1
farappuccino	3
faraway	6
farazi	1
farberware	6
farbut	1
farce	8
farces	3
farder	2
fare	394
fare)	3
fare-actually	1
fare;	1
fare;traditional	1
fared	20
farely	3
fareness	1
farenheit	7
fares	20
farewell	8
farexceeded	1
farfalle	7
farfalle)	1
farfalline	1
farfallone	1
farfel	7
farfilled	1
fargiano	3
fargo	3
fargreat	1
farie's	9
farily	3
farina	33
farina)	2
farina;	1
farinas	1
farinetes	1
faring	2
farinteresting	1
farit	1
farit's	1
farking	1
farkos	1
farl	1
farley	4
farley's	9
farleys	3
farls	1
farly	1
farm	983
farm"	9
farm'	1
farm's	53
farm)	10
farm*	4
farm---after	1
farm-fresh	2
farm-processed	1
farm-raise	1
farm-raised	12
farm/store	1
farm/tractor	1
farmaceutic	12
farmacy	1
farmas	1
farmed	111
farmed"	2
farmed)	1
farmed-artisan	11
farmed/atlantic	1
farmed/cared	1
farmer	116
farmer"	2
farmer's	200
farmer-field	1
farmer/beekeeper	1
farmer/business	1
farmeranswer	1
farmers	376
farmers"	1
farmers'	17
farmes	1
farmhand	1
farmhouse	25
farmhouses	1
farming	107
farming-bs	1
farmingtonhills	1
farmland	15
farmlands	2
farmo	2
farmore	1
farms	1922
farms"	12
farms")	1
farms'	24
farms)	18
farms)decided	1
farms-	1
farms-established	1
farms/amazon	1
farms/general	1
farms1209	6
farms;	2
farmsand	1
farmstead	3
farmto	1
farmtt	2
farmwiner	2
farnam	5
farnesoid	1
farnext	1
faro	3
faro's	2
faro------you	1
farr	1
farraige"[	3
farrara	1
farriage"[	1
farrier	1
farro	72
farro)	1
farrr	1
farrrr	1
farrrrr	1
farrrrrrrr	1
farsuperior	1
fart	60
fart"	5
fart-a	1
farted	12
farthe	6
farther	123
farthest	3
farthis	1
farting	35
farting-	1
fartless	1
farts	141
fartspotassium	1
fartssodium	1
farty	4
faruntil	1
farvorite	1
farwe	4
fas	11
fasatchi	1
fasater	1
faschi	2
fascimile	1
fascinated	50
fascinates	2
fascinating	101
fascinating)	1
fascinatingly	5
fascination	26
fascist	5
fascists	2
fashined	2
fashion	723
fashion"	4
fashion)	1
fashion-	2
fashion-"just	1
fashion--was	1
fashionable	14
fashionably	1
fashiond	1
fashionds	1
fashioned	693
fashioned"	25
fashioned'	5
fashioned)	2
fashionedingredients	1
fashionedor	1
fashioneds	6
fashioning	3
fashionpackaging	1
fashionpink	10
fashions	12
fashions'	1
fashon	3
fasinating	1
fasination	1
fasioned	13
fasioned"	1
fasnachts	2
fasshioned	4
fassion	1
fasssst	1
fast	12767
fast"	1
fast(	2
fast(2days)	2
fast(all	1
fast(ordered	1
fast(they	1
fast(tm)	1
fast)	44
fast)and	5
fast)he	1
fast*everything	1
fast-	5
fast---everyone	1
fast---going	1
fast--and	1
fast--for	1
fast--i	1
fast--no	1
fast--to	1
fast--way	1
fast--wrong	1
fast-acting	11
fast-after-work	1
fast-and-dark	1
fast-and-loose	1
fast-but-good	1
fast-by	1
fast-casual	1
fast-cooking	3
fast-draining	2
fast-dried	3
fast-drying	1
fast-food	44
fast-food-joints	1
fast-food-type	1
fast-forward	5
fast-free	1
fast-growing	5
fast-i	1
fast-it	1
fast-moving	3
fast-one	1
fast-paced	1
fast-pak	1
fast-rise	1
fast-save)	1
fast-steeping	1
fast-taste	1
fast-twitch	2
fast/crazy	1
fast/easy	2
fast/free	1
fast/junk	2
fast/simple	1
fast/smooth-talking	3
fast45	2
fast;	20
fasta	6
fastachi	14
fastachi's	1
fastastic	1
fastbreak	4
fastbreaks	1
fastdelivery	1
fasted	13
fasten	8
fastened	5
fastener	4
fastening	2
fastens	2
faster	1505
faster)	25
faster-	1
faster--but	3
faster-than-i'd-be-able-to-get-to-the-store	1
faster/more	1
faster;	2
fasteromega	1
fastes	1
fastest	164
fastest--and	1
fastfood	4
fastforward	1
fasthighly	1
fastidious	16
fastidiously	1
fasting	79
fasting-day	1
fastly	3
fastnachts	1
fastnegatives-	4
fastop	1
fastparts	1
fastpitch	1
fasts	5
fastshipping	1
fastthey	2
fastttttttttttttttt	1
fast，i	1
fasy	2
fat	20489
fat"	102
fat")	5
fat";	2
fat"creamer"	1
fat"notice	2
fat%	1
fat&air	1
fat'	23
fat's	3
fat(1	5
fat(1/2")	1
fat(18%)	9
fat(er)	1
fat(greek	1
fat(i	1
fat(less	1
fat(like	1
fat(minimum)	1
fat(no	1
fat(preserved	1
fat(which	1
fat)	476
fat)*	2
fat)2	1
fat)21	1
fat);	9
fat)and	1
fat)but	1
fat)carbs	2
fat)cholesterol	4
fat)condiment	1
fat)cons	8
fat)fat	5
fat)low	1
fat)nonfat	1
fat)pretty	1
fat)regular	1
fat)so	1
fat)sugars	1
fat)the	1
fat)these	3
fat)total	8
fat)zero	1
fat*	8
fat*0	5
fat*1	5
fat*17g	1
fat*2	6
fat*helps	1
fat*less	5
fat+	1
fat-	26
fat--	1
fat----and	4
fat---there's	1
fat--1	1
fat--210	1
fat--23%	1
fat--2g	1
fat--3	1
fat--3gsodium--190	1
fat--4	1
fat--and	1
fat--as	1
fat--it	1
fat--no	1
fat--of	1
fat--one	1
fat--they	1
fat-0	1
fat-1	3
fat-1g	1
fat-3	1
fat-3gram;	1
fat-45	3
fat-5g	3
fat-6	2
fat-ass	1
fat-back	1
fat-based	1
fat-burn	2
fat-burner	1
fat-burning	3
fat-by-gram	1
fat-calories	1
fat-conscious	2
fat-content	1
fat-fat	1
fat-filled	15
fat-fingering	1
fat-free	360
fat-free)	1
fat-free-	1
fat-free/50%reduced	1
fat-free/sugar-free	1
fat-freehoney-mustard	1
fat-grams	1
fat-induced	8
fat-intake	1
fat-ladden	1
fat-laden	11
fat-like	1
fat-loss	1
fat-management	1
fat-no	1
fat-phobic	1
fat-reduced	1
fat-restricted	2
fat-retention	1
fat-salt	2
fat-so	1
fat-soluble	7
fat-sugar	1
fat-to-protein	1
fat/	2
fat/15	1
fat/2	1
fat/2g	1
fat/bag	1
fat/box	6
fat/butter	2
fat/cal	4
fat/calorie	29
fat/calories	24
fat/calories)	6
fat/calories/carbs	1
fat/cals	1
fat/carb	1
fat/carb/calories	1
fat/carbs)	1
fat/carbs/other	1
fat/carbs/protein	3
fat/cho/pro	3
fat/cholest/sodium/protein	1
fat/cholesterol	4
fat/flavor	1
fat/full	3
fat/good	1
fat/grease	1
fat/heavy	1
fat/hi	1
fat/high	12
fat/juices	2
fat/lazy	1
fat/low	20
fat/no	12
fat/oil	5
fat/oil)	1
fat/protein	3
fat/protein/carbs	6
fat/salt	6
fat/saturated	8
fat/serving	3
fat/sodium	14
fat/sugar	14
fat/sugar-loving	1
fat/tablespoon	1
fat/tbspn)	1
fat/total	7
fat/trans	4
fat/weight	2
fat/whole	1
fat0	4
fat0g	2
fat0mg	3
fat1	3
fat1%	1
fat10%	5
fat12g	1
fat135total	1
fat13g	1
fat15	4
fat15mg	1
fat2	6
fat20g	1
fat220	1
fat25mg	1
fat27g	2
fat280	1
fat3	7
fat350	1
fat375	1
fat38	1
fat39	1
fat3g	2
fat5	1
fat50|	1
fat6	1
fat6g	5
fat7	1
fat7g	1
fat8	2
fat86mg	1
fat9	1
fat95	5
fat;	71
fat=	4
fat=0	1
fat=0g-----cholesterol=0g-----sodium=120mgtotal	1
fat=12	1
fat=1g-----trans	1
fat=6	1
fat=9	1
fat]	2
fat_i	1
fata	1
fatal	60
fatal)	1
fatale	2
fatalii	3
fatalities	16
fatalities"	3
fatality	1
fatally	5
fatand	1
fatas*	1
fatass	2
fatastic	1
fatback	2
fatback-with-a-streak-of-meat	1
fatboy	1
fatbrewers	1
fatc)	1
fatcakes	2
fatcal	2
fatcarb	2
fatcat	1
fatchicken	1
fatchicken;	1
fatcholesterol	4
fatcons	9
fatconsumers	1
fatdietary	1
fatdog	1
fatdogmustard	1
fate	55
fate;	1
fated	2
fateful	24
fatening	2
fatertaste	1
fates	2
fatface	1
fatfat	2
fatfree	11
fatgher	1
father	892
father's	275
father)	4
father-an	1
father-in	4
father-in-law	74
father-in-law's	4
father-in-law-to-be	1
father-in-laws	1
father-related	1
father-son	1
father-to-be's	1
fatherbut	1
fatherhood	1
fatherland	1
fatherly	1
fathers	67
fathfully	1
fathi	2
fathom	40
fathy	1
fatiga	1
fatigue	202
fatigue)	5
fatigue-	1
fatigued	48
fatigue�	1
fatiguing	1
fatkitten	1
fatlots	1
fatlove	3
fatlow	1
fatman	7
fatmethod	2
fatnatural	2
fatness	1
fatnestle	1
fatno	13
fatnot	1
fatomega	1
fatorganic	1
fatoush	4
fatpackaging	1
fatrikcherra	2
fats	1828
fats"	13
fats&iexcl;�	1
fats'	4
fats')	1
fats(palm	1
fats)	55
fats)and	1
fats)misc	1
fats)sodium	1
fats)this	1
fats*	1
fats*cholesterol	6
