id,longitude,latitude,name,
536,2.32949001646,48.8647532619,01018 - RIVOLI TUILERIE,
537,2.33059332572,48.8654723184,01017 - SAINT HONORE - 215,
538,2.33436668954,48.8663622187,01016 - OPERA PYRAMIDES,
539,2.33566091664,48.8639536277,01015 - PLACE ANDRE MALRAUX,
540,2.33408077633,48.8637019495,01014 - RIVOLI MUSEE DU LOUVRE,
541,2.3382218301,48.862425779,01013 - SAINT HONORE,
542,2.34147743422,48.8628481153,01012 - BOURSE DU COMMERCE,
543,2.3987196778,48.8314749297,12040 - PORTE DE CHARENTON,
544,2.40110606621,48.8347451625,12039 - DECAEN,
545,2.40082651852,48.8399311434,12038 - BEL AIR,
546,2.39472686469,48.8401050074,12036 - REUILLY,
547,2.3973075038,48.8346123252,12035 - MADAGASCAR,
548,2.38638661839,48.8322985314,12034 - PIROGUES DE BERCY,
549,2.38587027388,48.8333413058,12033 - SAINT EMILION,
550,2.40724729362,48.8355955318,12032 - PORTE DOREE,
551,2.3856133252,48.8351838678,12031 - LAME,
552,2.38993269102,48.8387051656,12029 - DUGOMMIER,
553,2.40440883718,48.8409986958,12022 - BIZOT,
554,2.41063626843,48.844473198,12021 - COURTELINE,
555,2.41005432325,48.8470260097,12020 - PORTE DE VINCENNES,
556,2.39731655517,48.842431504,12019 - GARE DE REUILLY,
557,2.39610825606,48.8455687543,12018 - SAINT MANDE - FAVRE,
558,2.40536685405,48.8447279792,12017 - ST MANDE NETTER,
559,2.40135033383,48.8451256598,12016 - PICPUS,
560,2.40031733657,48.8466900387,12015 - NATION PICPUS,
561,2.39525232181,48.8473127511,12014 - NATION,
562,2.38967954737,48.8441966674,12013 - RUE MONTGALLET,
563,2.38599242313,48.8474337384,12012 - REUILLY DIDEROT,
564,2.38244948979,48.8447568574,12011 - CHARENTON,
565,2.40185833625,48.8375398955,12010 - MICHEL BIZOT,
566,2.37906004008,48.8462230605,12009 - DIDEROT,
567,2.37671799529,48.8464125974,12008 - HECTOR MALOT,
568,2.37412980299,48.8451731502,12007 - GARE DE LYON CHALON,
569,2.37239965809,48.8440322582,12006 - GARE DE LYON VAN GOGH,
570,2.37868204817,48.8503484527,12005 - CROZATIER,
571,2.37599935305,48.8505380928,12004 - TRAVERSIERE,
572,2.36734887332,48.8458401331,12003 - QUAI DE LA RAPEE,
573,2.37055108459,48.8491916182,12002 - LACUEE,
574,2.36951766455,48.8516994092,12001 - BASTILLE,
575,2.28123654,48.8679847835,16011 - VICTOR HUGO RUE DE LA POMPE,
576,2.34183225738,48.8702986237,02102 - SAINT MARC,
577,2.27474858154,48.8707766198,16004 - BOULEVARD LANNES,
578,2.27940006628,48.8778250169,16003 - ANDRE MAUROIS,
579,2.28429448326,48.8750861693,16002 - PERGOLESE,
580,2.33997906863,48.8633424652,01026 - COLONEL DRIANT,
581,2.34229447572,48.860142877,01011 - RIVOLI MAIRIE DU 1ER,
582,2.34416044084,48.8592710046,01010 - PONT NEUF,
583,2.34762095819,48.8634409065,01007 - ETIENNE MARCEL,
584,2.34808382488,48.8621107319,01006 - LES HALLES - PIERRE LESCOT,
585,2.34963647315,48.8612388032,01005 - LES HALLES - SEBASTOPOL,
586,2.34638080871,48.860277445,01004 - MARGUERITE DE NAVARRE,
587,2.34710247602,48.8589652256,01003 - RIVOLI SAINT DENIS,
588,2.34695245646,48.857940672,01002 - PLACE DU CHATELET,
589,2.28540654363,48.8802723192,17043 - PLACE GENERAL KOENIG,
590,2.37471821948,48.830307524,13053 - CHEVALERET TOLBIAC,
591,2.37445865367,48.829031362,13052 - TOLBIAC LERREDE,
592,2.37887221264,48.8327597635,13051 - QUAI FRANCOIS MAURIAC TOLBIAC,
593,2.38434089846,48.8282639142,13050 - QUAI PANHARD ET LEVASSOR,
594,2.29163455376,48.8793851269,17036 - AVENUE DE TERNES,
595,2.37768000089,48.8227389519,13047 - BOUTROUX VITRY,
596,2.37497352523,48.825705771,13046 - OUDINE PATAY,
597,2.3708912678,48.8277741541,13045 - TOLBIAC ALBERT,
598,2.36743627182,48.8322239555,13043 - DUNOIS CLISSON,
599,2.36423648179,48.8311282348,13042 - NATIONALE BACH,
600,2.33808570512,48.868114785,02011 - BIBLIOTHEQUE NATIONALE,
601,2.36492484191,48.8200193309,13040 - PORTE DE CHOISY,
602,2.3654437788,48.8232188257,13039 - IVRY POINTE D'IVRY,
603,2.3404151921,48.8670093015,02008 - MAIRIE DU 2EME,
604,2.33655993182,48.8668655438,02007 - CHABANAIS,
605,2.34173650138,48.865786978,02006 - PLACE DES VICTOIRES,
606,2.34519646974,48.8648071743,02005 - MONTORGUEIL RUE MONTMARTRE VERSION 2,
607,2.34786688628,48.8670268454,02004 - REAUMUR MONTORGUEIL,
608,2.36059507786,48.8164071988,13033 - PORTE D'ITALIE,
609,2.35956195318,48.8192025761,13032 - MASSENA,
610,2.35165352887,48.8652020131,02001 - SEBASTOPOL-GRENATA,
611,2.35731879941,48.8257819574,13030 - ITALIE TOLBIAC,
612,2.35602713768,48.8298715453,13029 - ITALIE,
613,2.35525102648,48.868643682,03101 - PORTE SAINT MARTIN,
614,2.35372449226,48.8234636915,13026 - PLACE HENOCQUE VERSION 2,
615,2.34717721093,48.8224398223,13025 - PLACE DE RUNGIS,
616,2.35034942652,48.8256930517,13024 - BOBILLOT TOLBIAC,
617,2.34913838973,48.8275715977,13022 - BUTTE AUX CAILLES,
618,2.3418147608,48.8262778823,13021 - BOUSSINGAULT - TOLBIAC,
619,2.37074872342,48.8389188216,13020 - MENDES FRANCE,
620,2.37250342597,48.8364287578,13019 - AURIOL QUAI DE LA GARE,
621,2.36216794626,48.8325936666,13017 - NATIONALE,
622,2.3795376942,48.830800229,13016 - PRIMO LEVI,
623,2.37131646569,48.8326633014,13015 - WEISS,
624,2.32063007596,48.8393627631,14117 - MOUCHOTTE,
625,2.36129994945,48.8396850473,13013 - SAINT MARCEL,
626,2.31759458259,48.8373041481,14114 - PLACE DE CATALOGNE,
627,2.35620469862,48.831489289,13010 - PLACE D ITALIE AURIOL,
628,2.34991485819,48.829854377,13009 - BLANQUI CORVISART,
629,2.35507488849,48.8318130176,13008 - ITALIE ROSALIE,
630,2.35337420004,48.8350667717,13007 - LE BRUN GOBELINS,
631,2.34586496477,48.870855615,02022 - BONNE NOUVELLE SAINT FIACRE,
632,2.34421600158,48.8672967354,02021 - CLERY,
633,2.33330402587,48.8676204182,02020 - OPERA CASANOVA,
634,2.34464730812,48.8348519314,13002 - ARAGO,
635,2.34323528372,48.8684381822,02017 - BOURSE REAUMUR,
636,2.34992429736,48.8685095574,02016 - ABOUKIR,
637,2.33398499719,48.8704514515,02015 - OPERA - CAPUCINES,
638,2.33839911426,48.8716108561,02013 - RICHELIEU DROUOT,
639,2.33608306943,48.8697235165,02012 - QUATRE SEPTEMBRE,
640,2.34303119395,48.8707569255,02010 - BOULEVARD MONTMARTRE,
641,2.33978862564,48.8687259005,02009 - BOURSE,
642,2.32674660312,48.8911217213,18047 - ST OUEN LAMARCK,
643,2.35087734953,48.8663255252,02003 - ALLEE PIERRE LAZAEFF,
644,2.34609549573,48.8645554645,02002 - MONTORGUEIL ETIENNE MARCEL,
645,2.34059326438,48.8821528994,18041 - MARTYRS 2,
646,2.36881685775,48.8861930206,19109 - PLACE DU MAROC,
647,2.3596492347,48.8953080989,18038 - ROND POINT DE LA CHAPELLE,
648,2.35224775973,48.8944914289,18037 - AMIRAUX,
649,2.34586971412,48.8994349855,18036 - FRANCIS DE CROISSET,
650,2.33335636858,48.8962178407,18034 - LEIBNITZ,
651,2.3442609537,48.8975118462,18032 - PORTE DE CLIGNANCOURT,
652,2.34552834032,48.8957412986,18031 - ALBERT KAHN,
653,2.341217017,48.8418623961,05004 - SAINT JACQUES VAL DE GRACE,
654,2.35004526567,48.8618588904,04104 - SEBASTOPOL RAMBUTEAU,
655,2.3538440977,48.8569782568,04103 - HOTEL DE VILLE,
656,2.35275629245,48.8630359166,03014 - GRENIER SAINT LAZARE,
657,2.36257451374,48.8567070979,03013 - RUE DE SEVIGNE,
658,2.35335702437,48.8674576229,03012 - GAITE LYRIQUE,
659,2.35609455848,48.8655878504,03011 - TURBIGO,
660,2.35433620106,48.8623706337,03010 - BEAUBOURG,
661,2.32164174176,48.8256927485,14037 - JEAN MOULIN,
662,2.3291678484,48.8341868046,14036 - BOULARD DAGUERRE,
663,2.32249588523,48.837691322,14035 - MAINE GAITE,
664,2.31916072841,48.8361090485,14034 - RUE DE L OUEST CHATEAU,
665,2.32811928474,48.8357146191,14033 - DAGUERRE GASSENDI,
666,2.3252881986,48.8324428831,14032 - MOUTON DUVERNET - MAIRIE DU 14EME,
667,2.32174820224,48.8338445408,14031 - DIDOT CHATEAU,
668,2.31756851867,48.8342303898,14030 - LOSSERAND - PERNETY,
669,2.3131983515,48.8342295871,14029 - GERGOVIE VERCINGETORIX,
670,2.31506460758,48.8316415193,14028 - PLAISANCE ALESIA,
671,2.31886309033,48.8307883429,14027 - ALESIA GERGOVIE,
672,2.32309706987,48.8299261098,14026 - PLANTES MOULIN VERT,
673,2.30567345808,48.8280263722,14024 - RAYMOND LAUSSERAND,
674,2.31310666551,48.8264642615,14022 - BRUNE DIDOT,
675,2.35975756116,48.8622708716,03007 - ARCHIVES PASTOURELLE,
676,2.36162475793,48.8644814007,03006 - MAIRIE DU 3EME,
677,2.30253756387,48.8354942064,15122 - PLACE CHARLES VALLIN,
678,2.36244364674,48.8676897193,03004 - REPUBLIQUE 23,
679,2.36515151704,48.8619102348,03003 - TURENNE BRETAGNE,
680,2.36479538207,48.8581895306,03002 - SAINT GILLES,
681,2.36771011464,48.8580899593,03001 - CHEMIN VERT BEAUMARCHAIS,
682,2.36898655182,48.8294733405,13044 - PLACE JEANNE D'ARC,
683,2.38588156396,48.8744409296,19041 - PYRÃ‰NÃ‰ES VERSION 2,
684,2.39949417896,48.8756478822,19040 - TELEGRAPHE,
685,2.33200027335,48.8275900504,14011 - ALESIA SARRETTE,
686,2.3746448296,48.8795946996,19039 - PAILLERON,
687,2.38897547491,48.8755270901,19038 - JOURDAIN,
688,2.36120032907,48.8598439921,03008 - PERLE,
689,2.34108007829,48.8313379465,14007 - SAINT JACQUES FERRUS,
690,2.39788480552,48.8859211484,19035 - PORTE CHAUMONT,
691,2.33263955287,48.8332972174,14005 - DENFERT ROCHEREAU,
692,2.38145807532,48.8957783255,19033 - CAMBRAI,
693,2.35929596282,48.8658838842,03005 - TURBIGO SAINTE ELISABETH,
694,2.38599851353,48.8828979058,19031 - MANIN CRIMEE VERSION 2,
695,2.36254461755,48.851260708,04005 - SULLY MORLAND,
696,2.34906262585,48.8535456237,04001 - NOTRE DAME,
697,2.33036375755,48.8503195093,06103 - MEZIERES RENNES,
698,2.36848321921,48.8526703313,04007 - BOURDON,
699,2.36594729327,48.8476469676,04006 - BASSIN DE L'ARSENAL,
700,2.35221093347,48.8613463565,04021 - BEAUBOURG RAMBUTEAU,
701,2.35185436946,48.8527903677,04003 - PONT SAINT LOUIS,
702,2.347278807,48.8551455532,04002 - MARCHE AUX FLEURS,
703,2.35875471507,48.8418425458,05104 - BUFFON,
704,2.35107917081,48.8568797481,04017 - PLACE DE L'HOTEL DE VILLE,
705,2.35304012019,48.8557111378,04016 - LOBAU,
706,2.35634979743,48.8558454647,04015 - MAIRIE DU 4 EME,
707,2.35575175588,48.8593057181,04014 - ARCHIVES BLANCS MANTEAUX,
708,2.3584619811,48.8585323486,04013 - FRANCS BOURGEOIS,
709,2.35820215128,48.85596199,04012 - ECOUFFES RIVOLI,
710,2.35722069956,48.8538411214,04011 - PLACE DU BATAILLON FRANCAIS DE L'ONU,
711,2.36107446271,48.8527079933,04009 - VILLAGE SAINT PAUL,
712,2.34361464744,48.8514339855,05001 - SAINT GERMAIN HARPE,
713,2.29522447945,48.8548509618,15071 - CHAMP DE MARS COTE 16EME,
714,2.27819116638,48.8386212829,15070 - BLANC,
715,2.2881824568,48.8411603105,15069 - BOUCICAUT FAURE,
716,2.27026748184,48.8382575862,15068 - BOULEVARD VICTOR,
717,2.29272020986,48.8528188871,15067 - DESAIX,
718,2.35182883605,48.858856892,04019 - BEAUBOURG SAINT MERRY,
719,2.28022489814,48.846423457,15065 - HUMBERT,
720,2.27857728124,48.8463417691,15064 - JAVEL,
721,2.28314231772,48.8432701987,15063 - SAINT CHARLES - CONVENTION,
722,2.28573066738,48.8420670168,15062 - BOUCICAUT,
723,2.28426761745,48.8347145448,15061 - DESNOUETTES,
724,2.27708185844,48.8441930061,15060 - MONDRIAN,
725,2.27795702407,48.8409669191,15059 - CITROEN,
726,2.27155869163,48.8400288555,15058 - GEORGES POMPIDOU,
727,2.36148418127,48.8551614853,04010 - SAINT PAUL PAVÃ‰E,
728,2.27847945133,48.8365363085,15056 - BALARD,
729,2.28387076699,48.8366916366,15055 - VASCO DE GAMA,
730,2.28732775959,48.8379244341,15054 - CHANDON,
731,2.29157460074,48.8391754107,15053 - LECOURBE,
732,2.29311599919,48.8358326148,15051 - ROLLET,
733,2.35027635238,48.8599535362,04020 - BEAUBOURG PLACE MICHELET,
734,2.28741493282,48.8322173502,15049 - PORTE DE VERSAILLES,
735,2.30155930029,48.8326088983,15047 - DANTZIG,
736,2.30248524356,48.8323035936,15046 - GEORGES BRASSENS,
737,2.29240124418,48.8279412228,15045 - PLAINE,
738,2.37809921991,48.871154494,20041 - BELLEVILLE,
739,2.38412019705,48.8702715193,20040 - PARC DE BELLEVILLE,
740,2.38132621005,48.8689424593,20039 - COURONNES,
741,2.41029566616,48.8733589749,20038 - LEON FRAPIE,
742,2.40372597323,48.8712687753,20037 - SAINT FARGEAU,
743,2.30215616168,48.8357816973,15039 - CHARLES VALLIN,
744,2.30080580022,48.8393583453,15038 - PLACE ADOLPHE CHERIOUX,
745,2.29538596117,48.8403991195,15037 - GROULT,
746,2.29512511451,48.8430413649,15036 - LAMBERT,
747,2.36023185349,48.8259701715,13035 - IVRY TOLBIAC,
748,2.29385766377,48.844371064,15034 - COMMERCE,
749,2.29050749646,48.8448281596,15033 - VIOLET,
750,2.28190813563,48.8386500313,15032 - LOURMEL,
751,2.2898507512,48.8482521405,15031 - THEATRE,
752,2.28445827101,48.8480431596,15030 - LINOIS,
753,2.28734286009,48.8505339376,15029 - EMERIAU,
754,2.35106955542,48.8207856998,13028 - GOUTHIERE,
755,2.34410027841,48.8162564995,13027 - MAZAGRAND COUBERTIN,
756,2.29682074469,48.8513014678,15025 - AMETTE,
757,2.30105655163,48.850745607,15024 - LAOS,
758,2.29754740018,48.8449475527,15021 - CROIX NIVERT,
759,2.35300463455,48.8285597893,13023 - BOBILLOT VERLAINE,
760,2.3043997822,48.8401952339,15019 - VAUGIRARD CAMBRONNE,
761,2.30705689663,48.8366997744,15018 - ALLERAY,
762,2.31028382305,48.8363140831,15017 - PROCESSION,
763,2.30844475064,48.8382549683,15016 - DUTOT,
764,2.32392744648,48.8830239637,17050 - BATIGNOLLES,
765,2.30253257212,48.8429538798,15012 - MADEMOISELLE,
766,2.36334363617,48.8423449309,13014 - GARE D'AUSTERLITZ,
767,2.30269285695,48.8476274348,15010 - CAMBRONNE,
768,2.30710528271,48.847152296,15009 - SUFFREN,
769,2.31100111342,48.8447984907,15008 - SEVRES LECOURBE,
770,2.31267702218,48.8426508294,15005 - PLACE TREFOUEL,
771,2.31529227989,48.8405212928,15004 - VAUGIRARD PASTEUR,
772,2.33854770108,48.8204449623,14015 - CITE UNIVERSITAIRE,
773,2.32278008076,48.8438658025,15001 - ARRIVEE,
774,2.34242679912,48.8211818477,14013 - LIART AMIRAL MOUCHEZ,
775,2.32599767982,48.8879851232,18046 - FOURCHE,
776,2.32628417754,48.8865561838,18045 - GANNERON,
777,2.32567050128,48.8274368129,14010 - JEAN MOULIN ALESIA,
778,2.3337833108,48.8305560345,14009 - COTY TOMBE D'ISSOIRE,
779,2.32954946145,48.8313916844,14008 - MOUTON DUVERNET,
780,2.28053109207,48.8528316808,16024 - KENNEDY RANELAGH,
781,2.33672374837,48.8332613552,14006 - SAINT JACQUES TOMBE ISSOIRE,
782,2.34181580156,48.8381145648,14004 - PORT ROYAL COCHIN,
783,2.33131858325,48.8369101697,14003 - RASPAIL SCHOELCHER,
784,2.3300792989,48.8392648442,14002 - RASPAIL QUINET,
785,2.34453945571,48.8424194666,05013 - ULM ERASME,
786,2.34552025883,48.8450797104,05012 - ULM - LHOMOND,
787,2.33937889795,48.8436239998,05010 - SAINT MICHEL HENRI BARBUSSE,
788,2.34741429987,48.851550559,05009 - SQUARE VIVIANI,
789,2.34612037648,48.8507328024,05008 - ST GERMAIN-DANTE,
790,2.34315104807,48.8464908906,05006 - SAINT JACQUES SOUFFLOT,
791,2.34200701044,48.8446125515,05005 - SAINT JACQUES GAY LUSSAC,
792,2.32053356498,48.8430925808,15002 - BOURDELLE,
793,2.34133988594,48.8459607035,05003 - GAY LUSSAC LE GOFF,
794,2.34507167015,48.8502205896,05002 - SAINT JACQUES,
795,2.31697569288,48.8880378529,17016 - BROCHANT,
796,2.39907918831,48.8704174806,20036 - MENILMONTANT - PELLEPORT,
797,2.39515437081,48.8693589467,20035 - PYRENEES,
798,2.38904760926,48.8659016265,20032 - AMANDIERS,
799,2.3638342625,48.8431986381,05035 - BUFFON AUSTERLITZ,
800,2.35378437736,48.8405401455,05034 - CENSIER,
801,2.34407785029,48.8526922051,05033 - SAINT SEVERIN,
802,2.34644652102,48.846778282,05032 - PANTHEON CARMES,
803,2.35473852216,48.8436047599,05031 - LACEPEDE,
804,2.34372337989,48.8496904091,05030 - SORBONNE,
805,2.33729554079,48.8399481146,05029 - PORT ROYAL,
806,2.3553095159,48.8409982889,05028 - CENSIER BUFFON,
807,2.35161847127,48.8369993267,05027 - GOBELINS,
808,2.35001237957,48.8389228494,05026 - MOUFFETARD SAINT MEDARD,
809,2.35588297917,48.8454290532,05023 - PLACE JUSSIEU,
810,2.35223381711,48.8462564192,05022 - CARDINAL LEMOINE,
811,2.35324180551,48.8472359262,05021 - JUSSIEU,
812,2.35629287633,48.8491947512,05020 - PONT DE SULLY RIVE GAUCHE,
813,2.35288836988,48.8493030967,05019 - POISSY,
814,2.35024616746,48.8482069404,05018 - MUTUALITE,
815,2.3491699159,48.8463017028,05017 - DESCARTES,
816,2.34978238181,48.844989463,05016 - CONTRESCARPE-THOUIN,
817,2.35004023737,48.8414663237,05015 - MOUFFETARD EPEE DE BOIS,
818,2.25237631629,48.8386685927,16044 - STADE FRANCAIS,
819,2.27747473589,48.8577553059,16043 - PLACE DE PASSY,
820,2.25796072616,48.8372973438,16042 - PORTE DE SAINT CLOUD,
821,2.25985831675,48.843005691,16040 - EXELMANS,
822,2.26447762213,48.8406538671,16039 - VERSAILLES EXELMANS,
823,2.26607840566,48.8449508773,16038 - RUE MOLITOR,
824,2.3472639591,48.848782428,05007 - ECOLES CARMES,
825,2.2570639008,48.8449631234,16036 - PORTE MOLITOR,
826,2.25788895775,48.8486126047,16035 - HYPPODROME D AUTEUIL,
827,2.26059994844,48.8479313307,16034 - PORTE D'AUTEUIL,
828,2.26512052682,48.8483206169,16033 - MICHEL ANGE AUTEUIL,
829,2.26883940468,48.8474240614,16032 - EGLISE D AUTEUIL,
830,2.27479320569,48.8563518906,16031 - BOULAINVILLIERS,
831,2.27336011134,48.8477231601,16030 - MIRABEAU,
832,2.27797245644,48.8512935777,16029 - MAISON DE RADIO FRANCE,
833,2.36333335728,48.8218981178,13038 - CHOISY POINT D'IVRY,
834,2.36319860876,48.8246214128,13037 - IVRY BAUDICOURT,
835,2.3664532429,48.8271731533,13036 - TOLBIAC NATIONALE,
836,2.27561479748,48.8526584762,16025 - FONTAINE RAYNOUARD,
837,2.36072332661,48.8291517016,13034 - EDISON,
838,2.28421619089,48.8583876181,16023 - RUE DE PASSY,
839,2.27991295644,48.8576037183,16022 - RUE JEAN BOLOGNE,
840,2.358678431,48.8219799359,13031 - ITALIE MAISON BLANCHE,
841,2.26442708868,48.8572537347,16020 - PORTE DE PASSY,
842,2.26879158975,48.8630172533,16019 - HENRI MARTIN,
843,2.27245427667,48.8642775357,16018 - FLANDRIN,
844,2.27529085482,48.8616187776,16017 - RUE DE SIAM,
845,2.28085005388,48.8600936808,16016 - PAUL DOUMER / LA TOUR,
846,2.29605846091,48.8679908304,16015 - RUE DE BASSANO,
847,2.28643121759,48.8636192521,16014 - AVENUE D EYLAU,
848,2.27677280092,48.864010185,16013 - AVENUE HENRI MARTIN,
849,2.27420624059,48.8686283598,16012 - BOULEVARD FLANDRIN,
850,2.36899526634,48.8214653336,13041 - PORTE D'IVRY,
851,2.2828599218,48.8658555315,16010 - BELLES FEUILLES,
852,2.28573383779,48.8662971899,16009 - SAINT DIDIER,
853,2.2905007993,48.8673686518,16008 - GALILEE KLEBER,
854,2.29307769931,48.8648262108,16007 - LONGCHAMP,
855,2.28991343809,48.8690939909,16006 - RUE LAURISTON,
856,2.28507606222,48.8701614641,16005 - POINCARRE VICTOR HUGO,
857,2.29350957668,48.8857577859,17107 - BERTHIER STUART MERRIL,
858,2.31284332407,48.8943550653,17106 - BERTHIER PORTE DE CLICHY,
859,2.28217346843,48.8836950106,17105 - PALADINES,
860,2.29354913073,48.8711714545,16001 - AVENUE DES PORTUGAIS,
861,2.38351760231,48.851470107,11107 - BIBLIOTHEQUE FAIDHERBE,
862,2.37531501146,48.8644418638,11105 - REPUBLIQUE PARMENTIER,
863,2.39275575031,48.8557981144,11104 - CHARONNE DU BUREAU,
864,2.33194326514,48.8525934202,06032 - RENNES SABOT,
865,2.34248422462,48.8507689675,06031 - SAINT MICHEL SARRAZIN,
866,2.32987383468,48.8479198208,06030 - VAUGIRARD ASSAS,
867,2.34134010899,48.8487917661,06029 - VAUGIRARD PRINCE,
868,2.33822163136,48.8517846628,06028 - ODEON QUATRE VENTS,
869,2.3241820542,48.8460589189,06027 - VAUGIRARD DESGOFFE,
870,2.32525712933,48.8490608567,06026 - SAINT PLACIDE CHERCHE MIDI,
871,2.3285799418,48.84911507,06025 - RENNES - ASSAS,
872,2.33047221641,48.854058301,06024 - SAINT GERMAIN DES PRES,
873,2.33566129625,48.8515869317,06022 - MARCHE SAINT GERMAIN - MABILLON,
874,2.33488481094,48.8562873564,06021 - BONAPARTE BEAUX ARTS,
875,2.32658575007,48.8780183287,08101 - LONDRES AMSTERDAM,
876,2.30118063686,48.8681452764,08047 - GEORGE V,
877,2.29850784373,48.8717034224,08003 - GALILLE,
878,2.3708726209,48.8830379413,19004 - QUAI DE LA LOIRE,
879,2.39204098997,48.8367269482,12030 - WATTIGNIES,
880,2.34674875358,48.8612390684,01028 - LES HALLES - PORTE,
881,2.3488284241,48.8415653106,05014 - CALVIN,
882,2.3366685514,48.8990308751,18035 - PORTE MONTMARTRE,
883,2.35689676863,48.8615883357,03009 - TEMPLE 113,
884,2.3083303345,48.8236860093,14023 - MALAKOFF PINARD,
885,2.3213357642,48.8469303607,06108 - SAINT ROMAIN CHERCHE MIDI,
886,2.35239617891,48.8426703776,05024 - PLACE MONGE,
887,2.3306736417,48.8766525578,09102 - PLACE D'ESTIENNE D'ORVES,
888,2.40479556039,48.8765796737,19037 - PORTE DES LILAS,
889,2.29463054115,48.8815162167,17029 - PLACE AIMÃ‰E MAILLART,
890,2.3418310941,48.8571231232,01001 - ILE DE LA CITE PONT NEUF,
891,2.39125517261,48.8927456175,00901 - STATION MOBILE 1,
892,2.39861224939,48.8902885575,19034 - PANTIN,
893,2.26772151601,48.8280282302,00902 - MAIL CHARLES DE GAULLE (STATION MOBILE 2),
894,2.37249341062,48.8617734782,11011 - RICHARD LENOIR,
895,2.3342168276,48.8665779116,01116 - OPÃ‰RA PYRAMIDES,
896,2.32961153327,48.8721049192,09106 - AUBER,
897,2.33779935741,48.8432375538,06104 - HERSCHEL,
898,2.3264407556,48.8545792753,07101 - SEVRES BABYLONE,
899,2.36786799697,48.8948119782,18108 - EVANGILE,
900,2.30180451609,48.852291677,00904 - STATION MOBILE 4,
901,2.35001708701,48.8580572196,04018 - RIVOLI SEBASTOPOL,
902,2.36840221186,48.8538477095,04101 - BASTILLE,
903,2.36817172717,48.8556003218,04107 - BEAUMARCHAIS,
904,2.34488094743,48.8497802154,05102 - SAINT JACQUES (2),
905,2.35706521162,48.8389847976,05105 - GEOFFROY SAINT HILAIRE,
906,2.35254826508,48.8504894885,05107 - PONTOISE,
907,2.3277949962,48.8222061806,14108 - JOURDAN LE BRIX ET MESNIN,
908,2.33341138636,48.8895313906,18111 - FELIZ ZIEM,
909,2.37119814259,48.8598954871,11103 - RICHARD LENOIR,
910,2.31943914858,48.85792176,07102 - SAINTE CLOTHILDE,
911,2.28702167321,48.8446919275,15108 - MUSÃ‰E DES TÃ‰LÃ‰COMMUNICATIONS,
912,2.36155340636,48.8866350963,18110 - DEPARTEMENT,
913,2.3991821132,48.8653395725,20106 - MAIRIE DU 20ÃˆME,
914,2.41274304222,48.8511855443,20107 - STADE MARYSE HILSZ,
